,Title,Price,Link
44,"HP Pavilion, 12th Gen Intel Core i5-1235U, 16GB DDR4, 512GB SSD, 14-inch(35.6cm), IPS, FHD Laptop, Intel Iris Xe Graphics, Backlit KB, 720p HD camera (Win 11, Office 21, Silver, 1.41kg) dv2014TU","59,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B1M9HYBT/ref=sr_1_46?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278346&sprefix=%2Caps%2C265&sr=8-46
45,"HP Laptop 255 G9 (2024), AMD Ryzen 5 5625U Hexa Core - (16GB/512GB SSD/AMD Radeon Graphics/Windows 11) Thin and Light Business Laptop/15.6"" (39.62cm)/Silver/1.47 kg/MS Office 2021","33,570",https://amazon.in//HP-Laptop-255-G9-Ryzen/dp/B0DJCTH9ZD/ref=sr_1_47?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278346&sprefix=%2Caps%2C265&sr=8-47
46,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU/eq2212au","31,999",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_48?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278346&sprefix=%2Caps%2C265&sr=8-48
47,"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, Thin & Light Laptop, 16"" (40.64 cm) FHD+,(16GB/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg) X1605VA-MB946WS","79,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NzA2MjcwMDI3MzQ4NTM4OjE3MzUyNzgzMjY6c3BfbXRmOjMwMDI4Mjc3MTIyOTAzMjo6MDo6&url=%2FASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB946WS%2Fdp%2FB0CHMYJ9BK%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2MW5PS1STZ96S%26dib%3DeyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1735278326%26sprefix%3D%252Caps%252C265%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
48,"Dell 14 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB + 512GB SSD, 14.0"" (35.62cm) FHD AG 250 nits Display, Windows 11 + MSO'21 & 15 Month McAfee, Grey, Spill-Resistant Keyboard, 1.48kg","47,990",https://amazon.in//Dell-Laptop-i5-1235U-Processor-Spill-Resistant/dp/B0D2DNCMB4/ref=sr_1_49?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278346&sprefix=%2Caps%2C265&sr=8-49
49,(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics),"16,499",https://amazon.in//Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0DMTNY1KM/ref=sr_1_50?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278346&sprefix=%2Caps%2C265&sr=8-50
50,"Acer [Smartchoice Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","26,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_51?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278346&sprefix=%2Caps%2C265&sr=8-51
51,"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop","74,500",https://amazon.in//Dell-Smartchoice-G15-5530-Gaming-i5-13450HX/dp/B0CRKXDX83/ref=sr_1_52?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278346&sprefix=%2Caps%2C265&sr=8-52
52,"ASUS Vivobook Go 14 (2023), AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Silver/1.38 kg), E1404FA-NK521WS","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjU5MDU2NTA2MzQyNzk2OjE3MzUyNzgzNDY6c3BfYnRmOjMwMDE1NjE5NDY4MTQzMjo6MDo6&url=%2FASUS-Vivobook-14-inch-Windows-E1404FA-NK521WS%2Fdp%2FB0BVMM9CW5%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2MW5PS1STZ96S%26dib%3DeyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1735278346%26sprefix%3D%252Caps%252C265%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
53,"ASUS TUF F17 Gaming Laptop, Intel Core i5-11400H 11Th Gen, 17.3-Inch (43.94 Cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA Geforce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 Kg), FX706HF-HX018W","50,999",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjU5MDU2NTA2MzQyNzk2OjE3MzUyNzgzNDY6c3BfYnRmOjMwMDA2NzM3NDM4MTczMjo6MDo6&url=%2FASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W%2Fdp%2FB0C27VNNWH%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2MW5PS1STZ96S%26dib%3DeyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1735278346%26sprefix%3D%252Caps%252C265%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
54,"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core 5 120U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port","59,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTc5ODIzMjU0MDY1Njg3OjE3MzUyNzgzNTA6c3BfYXRmX25leHQ6MzAwMzQyOTUwMjUzMDMyOjowOjo&url=%2FSamsung-Processor-Windows-Fingerprint-Graphics%2Fdp%2FB0CX4VRZJT%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2MW5PS1STZ96S%26dib%3DeyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1735278350%26sprefix%3D%252Caps%252C265%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
55,"Dell Inspiron 3520 Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62Cms) FHD Display- 3 Side Narrow Border, Win 11 + MSO'21, 2 Tuned Speakers, Black, Thin & Light-1.65Kg","46,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTc5ODIzMjU0MDY1Njg3OjE3MzUyNzgzNTA6c3BfYXRmX25leHQ6MzAwMzQxNDUzNjMyMjMyOjowOjo&url=%2FDell-Inspiron-i5-1235U-39-62Cms-D560865WIN9B%2Fdp%2FB0BH4SQPQL%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2MW5PS1STZ96S%26dib%3DeyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1735278350%26sprefix%3D%252Caps%252C265%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
56,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN","1,08,490",https://amazon.in//Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_35?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278350&sprefix=%2Caps%2C265&sr=8-35
57,"HP 15, 13th Gen Intel Core i5-1334U, 8GB DDR4, 512GB SSD, 15.6-inch(39.6cm), Anti-Glare, FHD Laptop, Intel UHD Graphics, Backlit KB, 1080p FHD Camera (Win 11, Office 21, Silver, 1.59kg) fd0220TU","51,990",https://amazon.in//HP-i5-1334U-15-6-inch-Speakers-15-fd0220TU/dp/B0CY2PZZJB/ref=sr_1_36?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278350&sprefix=%2Caps%2C265&sr=8-36
58,"Lenovo V14 G3 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office","38,190",https://amazon.in//Lenovo-V14-Intel-Core-1215U/dp/B0DJCQ8D3J/ref=sr_1_45?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278326&sprefix=%2Caps%2C265&sr=8-45
59,"Acer Aspire Lite AMD Ryzen 5-5625U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG","33,990",https://amazon.in//Acer-5-5625U-Premium-Windows-AL15-41/dp/B0DG2GCTD7/ref=sr_1_38?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278350&sprefix=%2Caps%2C265&sr=8-38
60,"ASUS TUF Gaming A15, AMD Ryzen 7 7435Hs, 15.6-Inch, FHD 144Hz, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA Geforce RTX 3050/Windows 11/48WHR/Graphite Black/2.3 Kg), FA506NCR-HN054W","71,990",https://amazon.in//ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_39?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278350&sprefix=%2Caps%2C265&sr=8-39
61,"Dell [Smartchoice] Core i3-1215U, 12th Gen (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15""(38 cm)/15 Month McAfee/Black/1.69kg Laptop","34,990",https://amazon.in//Dell-Smartchoice-i3-1215U-Processor-Spill-Resistant/dp/B0BQJ68HHC/ref=sr_1_40?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278350&sprefix=%2Caps%2C265&sr=8-40
62,HP 14s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/14 (35.6 cm)/ Windows 11/ MS Office 21/Backlit Keyboard/Silver/1.46kg) dq5138TU Laptop,"37,949",https://amazon.in//HP-i3-1215U-14-inch-Speakers-14s-dq5138TU/dp/B0CXMX4NJ2/ref=sr_1_41?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278350&sprefix=%2Caps%2C265&sr=8-41
63,"DELL Latitude 3540 (2024) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" HD Display/Smoky Black/1.8 kg/MS Office 2021","32,700",https://amazon.in//DELL-Latitude-3540-Intel-1215U/dp/B079DH6Q84/ref=sr_1_42?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278350&sprefix=%2Caps%2C265&sr=8-42
64,"HP Pavilion, 12th Gen Intel Core i5-1235U, 16GB DDR4, 512GB SSD, 14-inch(35.6cm), IPS, FHD Laptop, Intel Iris Xe Graphics, Backlit KB, 720p HD camera (Win 11, Office 21, Silver, 1.41kg) dv2014TU","59,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B1M9HYBT/ref=sr_1_46?crid=2MW5PS1STZ96S&dib=eyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0&dib_tag=se&keywords=laptop&qid=1735278326&sprefix=%2Caps%2C265&sr=8-46
65,"Dell 15 Thin & Light Laptop, 13th Generation Intel Core i3-1305U Processor, 8GB DDR4 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Windows 11 + MSO'21, 15 Month McAfee, Titan Grey, 1.69kg","38,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTc5ODIzMjU0MDY1Njg3OjE3MzUyNzgzNTA6c3BfbXRmOjMwMDM0NzI0NTM0NTAzMjo6MDo6&url=%2FDell-Generation-i3-1305U-Processor-39-62cm%2Fdp%2FB0D82XJMG1%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2MW5PS1STZ96S%26dib%3DeyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1735278350%26sprefix%3D%252Caps%252C265%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
66,"Dell Inspiron 3520 Laptop, Intel 12th Generation i3-1215U Processor, 8GB DDR4, 512GB SSD, 15.6"" FHD 120Hz Display, Win 11 + MSO'21 & 15 Month McAfee, Black Color, Thin & Light- 1.65kg","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTc5ODIzMjU0MDY1Njg3OjE3MzUyNzgzNTA6c3BfbXRmOjMwMDQwNTcwMTYxNjkzMjo6MDo6&url=%2FDell-Inspiron-Generation-i3-1215U-Processor%2Fdp%2FB0CWLKKR58%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2MW5PS1STZ96S%26dib%3DeyJ2IjoiMSJ9.AMfoNDt7iHC7suJpGP8QSfqo0c5EaDaS88L4ZY2RWbZSByr7mhqqZ7Btf3PkhhYpH3rPoQo7K1OVzpYXcjdUx526gTo9U37OTE0hhwe-LBn9n8SmjV2_fbtpJBGVSjPorgareFlFKNAwLfNiL97q5PJjQNXKeExFXGvekQoIqQN_D-sM3BJu-85yhzvMLqo4wpOzU19SzZrHbSDckk20HiOunhlTEnqfQxu0XSIqlBc.LWhcj22sFsv3jX7v8fM8Z9s6jNz6p8k4BCxSCN8KgC0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1735278350%26sprefix%3D%252Caps%252C265%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
